		T98G G0				T98G Contact Inhibtion				U2OS-p16			
		E2F4		p130		E2F4		p130		E2F4		p130	
GENE 	Locuslink	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio	P value	binding ratio
KIAA0907	22889	0.0282188361109972	1.7764685997625	0.00292894676771782	2.96129073773836	0.0290879721656186	1.77383296090529	0.00894651586095097	1.70343887175139	0.00737645616014204	2.23531746031746	0.00362838468087073	3.48155128499823
KIF14	9928	0.000000105844413345046	10.3169553715597	0.000000358898828545229	7.56119899280143	0.000019719010336372	3.3103252067332	0.0000328151220952977	3.31781660040252	0.000000972994151415829	14.2131051975331	0.00038256368137024	14.3607198270896
KIF20A	10112	0.0000000682209798652522	7.65720939703967	0.000000552672966391832	7.91528536308169	0.000000259882930842004	4.39935203033327	0.00000806768046246464	4.55779737672235	0.00000125990408994525	8.48299319727891	0.000479359986673311	11.6005410367068
KIF22	3835	0.00000210388916188631	6.10044189807063	0.00000173304378192629	6.70994000003773	0.00000253636931601964	3.52449090363934	0.00021163937621127	3.26923154981603	0.00000484481436890949	6.03924268502582	0.000673338629341214	8.734671240278
KIF23	9493	0.0292431025662024	1.61424395429049	0.138606697506498	1.44150271804965	0.131683422413629	1.22708567743293	0.195973023765152	1.21567894010786	0.00836599655507397	2.0431913877675	0.00432006069276541	3.24949968297352
KIF2C	11004	0.000000276067207649611	8.11023496324079	0.000000609007082874591	7.44422843319817	0.000000341807495862767	3.20466343509147	0.000220273124978632	4.09438042663407	0.00000155811137547701	9.58253147750328	0.000389053944879203	14.4644184285997
KIF4A	24137	0.00000251317147892394	5.16042575187764	0.000229957832951766	4.89016063361955	0.0000111905110959931	3.27614933664496	0.00000719079898880981	3.5775349994133	0.0000177875662258353	5.1379085024264	0.000613902822976797	7.73906945182276
KNSL7	56992	0.000000334072276064745	6.39425032799337	0.000143404513673784	5.99232865309464	0.0000000453947419654099	4.92517240895845	0.000000242835030195288	5.47976659284928	0.000000961637257157477	9.77551020408163	0.000405180776713088	13.5514185861163
KPNB1	3837	0.0016854817366817	2.31748478806567	0.00115643337479243	3.547317191314	0.000347797177906339	2.27078990772703	0.0035580610924022	1.93849430301534	0.000173525480660408	2.96560720689828	0.00167113595605484	4.4748432550271
LOC115648	115648	0.000169525566668494	2.69268907049181	0.000305459599549973	2.79436154505248	0.012286037561101	1.65200074918655	0.00423704571168404	2.0668277733774	0.0083291889308702	2.1385183850036	0.00512314401654124	3.13759809335633
LOC129401	129401					0.0534062180652677	1.64333485342632			0.00027162036092232	3.78732545649839		
UCHL5	51377	0.000655176760601561	2.42976153629909	0.000635002905686966	3.72005784384596	0.00506048939883674	2.04746014922924	0.00160921059495001	2.20845327275032	0.00478652548017189	2.19801144898371	0.0122795580296984	3.14192620739354
CHCHD2	51142	0.000000357438719289505	5.93498952481054	0.00000444269749078075	7.75401342515194	0.000012330887115608	4.35812424874842	0.0000021712472021429	4.10862136927306	0.00000449493633380982	6.99491335866548	0.000579336257029106	8.67989362220103
LOC51248	51248	0.0000167048252927016	3.41666890160743	0.000411214632896284	4.27491624380604	0.00108641158339662	2.66997893831615	0.0000626510429341254	2.85409546394398	0.0000519042680597881	4.12210350437497	0.000140749277935281	3.61449056808842
LOC56902	56902	0.0000870831873669431	2.84905278825637	0.0000114667867658902	5.88600769643705	0.00000449053300699553	3.34997864024374	0.00012178974747401	3.07667756683943	0.00000541208911175595	7.23397136632431	0.000476201674821819	10.9219986538229
THAP10	56906	0.000000398121066225166	6.41928174462322	0.000000837472917236681	8.08101796854149	0.000000580502318769938	4.08585565667914	0.000137338104425733	3.51388979737589	0.00000103953712349281	12.0037414453038	0.00040821674662761	13.0982043256551
OSGEPL1	64172	0.0019523180343507	2.20203093087701	0.00229303056664798	3.09831160996346	0.0318987757703747	1.60058155883742	0.0100972857608928	1.98416529912294	0.0444869974667371	1.63485314958706	0.00224969435880601	4.11444429459657
LOC81558	81558	0.00584341806762212	2.00930781485256	0.00963877408182068	2.23362627196959	0.000305505329008637	2.422086647123	0.00283839862102719	2.51664960647165	0.00230231123819191	2.39731304199321	0.00319866563237114	3.6837678143885
LOC81691	81691	0.000000815065671955217	5.91385219016018	0.00000663086699470572	7.26478635435482	0.0000938581123386406	2.38665797802896	0.00192819356197105	2.62320848002298	0.0000167908073035461	5.79112781954887	0.000749352693016736	6.87297829540377
LRP6	4040	0.0643517703119481	1.70586114261759	0.0161242394490926	2.55908736223108	0.581227653477325	0.960777413484309	0.0627633058517907	1.72287425522036	0.00448510560870286	2.40184512161029	0.0126118069751265	2.87002357014945
LSM3	27258	0.000174262407899528	3.30364356355719	0.00064750709271888	4.08588290270384	0.000750885143094071	2.16179373681135	0.00019780328653618	2.56482121545744	0.00185949830316423	2.48934926220245	0.00681519852516771	3.70472086310413
LSM4	25804	0.00323841179164253	2.70404937392588	0.00094425875973958	3.31514213441467	0.00216532154781668	2.00528364953642	0.00368349158218995	2.52534290696087	0.00474165694878248	2.29302697533307	0.00306611670422208	2.31824417009602
LSM5	23658	0.0000164530071288249	4.44620221531942	0.0000385961906153032	5.30799726447573	0.0000452593850521765	4.114015791621	0.0000119303188715891	3.3879981095626	0.000361801877038659	4.84620800908766	0.00126657424912924	10.3222341655673
LSM8	51691	0.0578499631428201	1.66414973439466	0.0347281738788832	2.08963079286664	0.243330160615823	1.166229390281	0.0405906934932701	1.954788022354	0.30729034360344	1.14302195303227	0.00479881765519441	4.65309089535894
M17S2	4077	0.00152808582857922	2.34588504441004	0.000637036036329031	3.27876482914157	0.0000268781498159454	2.58989396554735	0.00000993740724963832	4.16061254782623	0.00218512882539346	2.22205411273451	0.00177351119876301	4.39271815869823
M96	22823	0.000000156681506546796	6.56735277152783	0.000000626264728076364	12.4191156516175	0.000000865929728588455	3.83555243724252	0.0000219117827633397	3.21664105882916	0.0000238234528536219	5.65493567120739	0.000673812861065881	7.90939234954017
MAD2L1	4085	0.000159843720264896	2.70270188248838	0.000279615425266777	2.80780313032557	0.000173467432741381	2.44964076029827	0.00140595679615774	2.12175692951413	0.0000575861662385213	3.85802860159324	0.0020804266087574	4.27987216050504
MAP3K7	6885	0.000000138914501235377	8.80498464294051	0.00000260576514399258	10.7534301321541	0.0000101424868337308	4.53016090399951	0.00000448176622680485	4.25872918986728	0.00000236347909499113	10.3263771674083	0.000443412972698509	13.9100365631448
MBC2	23344	0.0044410209583946	2.03855407412549	0.00604483145728085	2.32749397656095	0.00134713619755855	2.02934068117411	0.0113831477192778	1.73013391737713	0.00217684729392476	2.2249039326302	0.048692847234236	1.93581689178657
MCM3	4172	0.0000000974066503012239	5.91290286335719	0.00000658078552040475	6.58808622413252	0.000000317396600557629	3.955618799565	0.00000305122085086928	3.93784677769096	0.00000190727878390806	8.97614726471351	0.000547142951668189	8.83411426571457
MCM5	4174	0.0248753300517192	1.59898842362574	0.0697630899006905	1.59086599411863	0.081022599033015	1.34789845559285	0.0765851727758501	1.39158059732631	0.0085744709308857	2.04459608737484	0.00353770699894262	3.45350077012101
MCM6	4175	0.00137471118720423	2.15361662385175	0.00293771294979883	2.59296362966272	0.0296129896708824	1.67779501175784	0.0017737821326107	2.17370619691185	0.00116705175727017	2.65645445972178	0.0218402677481956	3.14854108757942
MCM8	84515	0.0000887580524393528	3.32572267179177	0.0000442621515158725	4.32508867308246	0.0000257869069473227	2.53690289106723	0.0000334535820291082	3.04131492261793	0.000583578491006653	2.91188468408591	0.00168919409491675	4.54057416682926
MDH1	4190	0.0017824097028748	2.21337488179525	0.000950795072124366	2.75733213141962	0.00323730533008526	2.03645842462193	0.000345734060227421	2.42536850607506	0.00696365937620203	2.02650731632575	0.00133927303473247	4.96963967027491
MELK	9833	0.00432588716298543	1.92896265302338	0.00448704453634774	2.39977933500748	0.0359071229113561	1.43082514534643	0.00778137541979651	1.820605743257	0.00197122655361159	2.45515110298244	0.00229056085226043	4.0205869978563
METTL2	55798	0.00000378997579819629	3.75856430877637	0.0000218571165201409	4.5951173622022	0.000000130423054134354	3.59885900381653	0.000154233477225318	3.69964534959112	0.00000391618578510222	6.07838400666389	0.000544685518900745	9.11585282753492
MFAP1	4236	0.0233941972762051	1.72191927820306	0.00259665514611151	2.44526012701659	0.0738963243660146	1.37054878335989	0.0436388946733612	1.37719129803314	0.00148140709179401	2.57784903435058	0.0169408306185913	3.39875444631364
MGC10433	79171	0.00907369438741079	2.05350255849068	0.00917676730627015	2.53416230670645	0.0370261617203669	1.49856099866133	0.00842207597296008	1.79847449685204	0.00418195034662228	2.35995142495414	0.0220617036934463	2.90628651762293
MGC11266	79172			0.000327302214828018	6.70254143715618	0.000249527160897212	3.38214858692131	0.999999810131951	0.206954686656266	0.00000548223850493912	10.3070676691729		
MGC13017	91368	0.0415231953583817	1.67085838974436	0.00117756010919323	3.16844782604375	0.0345655006835998	1.51353279582259	0.0266403054190207	1.57927926674994	0.0154558336535729	1.8815854838288	0.00509372358103827	3.12350599771989
MGC13183	84318	0.00342622994540054	2.00063228376954	0.000149070817474062	3.88255614341693	0.0195421923542171	1.81864700522278	0.00233763303026802	2.19021750229704	0.00279870999670029	2.34909260120987	0.00148537559293427	5.33303964048798
MGC14386	91433	0.000343420667557881	2.84365771426127	0.000312098857110921	5.78769385611688	0.0000268295977025046	2.85143418590679	0.00000269111704576108	4.01606536052601	0.533577733713717	1.02672727424791	0.321878816467149	1.14030935155732
BMSC-UbP	84993	0.0000544026394313501	3.05405478345291	0.0000880130624955067	5.46828947804362	0.0000841937240090296	2.60622952448905	0.0000115780994801584	3.54892019605426	0.162477739871127	1.31359978894605	0.146950246518108	2.24060716993593
MGC14799	84296			0.00148990791788628	4.29773132166559	0.00047288973805204	3.01491224259533			0.000120924987599524	4.36980519480519		
MGC16733	92105	0.0040902221419401	2.24560357032045	0.00979719417322478	1.87837300308824	0.00467096524221011	2.28322605171228	0.00450550463670429	1.92065115910072	0.00936155938290839	2.01190389528455	0.0451601518102998	2.83788087381348
MGC16943	112479	0.00000151860918595759	5.8818852518258	0.00000747621780994301	6.05858182673883	0.000000368970550002068	3.41983855108892	0.00000233563495533051	4.06544542223384	0.00000638202954239553	4.89835742619067	0.000749927749623847	7.06062464952414
MGC19595	93436	0.0610440242348991	1.90768339824617	0.0713206976586752	2.59379673714233	0.548793691880532	0.934647964136305	0.00194764579705198	2.41545926785453	0.0188147233491361	2.49530584114639	0.00510883269904522	3.34873830761894
ZNF486	90649	0.00000972613128691346	3.53723641475624	0.0000472988984311362	2.9100209475285	0.000694363914247376	2.13667946190991	0.00244200613987211	2.01135715059291	0.00476690545218939	2.19881596157229	0.00684867402959399	2.86465890731199
MGC2603	79000	0.0053158582519296	2.39216926161176	0.00023095289844477	6.36265571678109	0.00710511582143647	1.91825472084104	0.00202460085082812	2.17250839778645	0.00104105190198844	2.4317345641849	0.00215180710094831	4.35679320760726
MGC2731	79035	0.0229192632075341	1.83870872864565	0.00435365637609098	2.65854888796734	0.032665491140527	1.44107401565582	0.0100140766837558	1.76631391683812	0.0520693099250693	1.5264988030544	0.0230689226369691	2.35834520043962
ALG8	79053	0.0000010248340716057	4.35587455753775	0.00000174964765564667	7.93243800815889	0.00000007370067511836	4.41924760556452	0.0000438416525724294	3.69955326570049	0.0000039513360212684	7.50228921032373	0.000480373850668125	10.3883015147404
MGC3130	78995	0.0387684521544179	1.51930580368578	0.0151390856704644	1.75995433857764	0.00594025174471402	1.8233105944525	0.0255506536183284	1.58436606619075	0.00473133276394255	2.20069432301684	0.0092903481838913	2.83645571359893
MGC3248	84516	0.0274836818013957	1.77095697829169	0.00341255749114255	2.75046109367427	0.0102906441273773	1.73191926631984	0.0102938214539056	2.0403388447862	0.0903050240691832	1.41345559517745	0.0338806516941062	2.37460152535781
MGC4308	84319	0.00000956069366875312	3.71035425813264	0.0000220246009999814	6.33427120553109	0.0000147120588205318	3.55240149816585	0.0000231121811907764	3.15628055310189	0.0000374460038886637	4.46039463554961	0.000648435740695008	7.57589849928092
MGC4771	84754	0.000321324174727855	2.7925434814635	0.000465293069335848	4.73440857448525	0.0000281470629391878	2.90101031610876	0.000230965673855166	2.82447379699309	0.000160572613994381	3.57142857142857	0.000703445095043109	7.51501176254639
MGC5528	79075	0.00202910408793855	2.51824178622089	0.00113428188887166	2.98329183859335	0.00308243601996316	1.78326141031255	0.000224470436916535	2.52957464316035	0.0000847190548279864	3.88118682467759	0.000656389356156417	7.73993655828559
MGC9084	92342	0.0000000114280994667482	9.60682098189974	0.000000607354278980843	10.9872598754083	0.00000000169399283489469	5.40514183410866	0.00000100631591626321	5.11402462079915	0.00000132473555791712	10.1546844639689	0.000360934751898856	14.3355302575884
MGST3	4259	0.0108955498947289	2.1841341319645	0.00567563444112951	2.87691326336394	0.00225539348792547	2.04618811830115	0.000286407162082059	2.49640983996437	0.00233258447489471	2.5404617312512	0.00273469120808101	3.83498228355611
MIS12	79003	0.000069354632000973	3.19597999882819	0.0000343346886514384	5.20271253250479	0.0000424330275207163	3.17577847370635	0.0000617649185381541	3.13075888340094	0.000274940505345711	3.75309566288603	0.00602925512971853	3.01822206461382
MLH1	4292	0.0711273526797611	1.44392103059549	0.000765416698630395	3.19862766612486	0.000959153684192415	2.0938613642825	0.00296453058829604	2.31824846699581	0.000233346527848011	3.23946572115908	0.00125095372724099	5.154034610646
MNS1	55329	0.00000519941019871961	4.43998661819389	0.0000174483883779164	5.27004405018711	0.0000112351936631949	3.0124176349875	0.00000484768179509487	3.73638236521807	0.00000464241915787422	4.91808364656047	0.000580573023172937	9.02890756609089
MPHOSPH1	9585	0.000000352833335770519	5.79989616099383	0.00000198293444841902	10.7268299811354	0.000000161625879568916	4.39824553808695	0.00000164908781630224	4.24546550927773	0.00000151459834640821	9.20781954887218	0.000466666882424138	11.2043856378699
MRE11A	4361	0.000314475372573453	3.12596998921431	0.00245214491466594	2.7092519353724	0.0020335331150686	2.60554202406033	0.000921047018370369	5.56709008667511	0.000433523637955013	3.43835927266726	0.00144523366037519	4.87901733526708
MRP63	78988	0.0000189324072420449	3.37348105070169	0.00000226620713261738	7.62412293591841	0.000030197890320105	3.88475536054023	0.000365038409648077	2.9033240541563	0.000443424100700418	2.7061344951163	0.000846499853413174	6.69492696918297
MRPL18	29074	0.00596712186095194	2.22620339314584	0.000568773863160676	3.14413285541275	0.0147616277362314	1.94119873919017	0.00404599760220414	2.10904391723783	0.00118516780888389	2.48110905077263	0.00123781748576451	5.1184301387014
MRPL27	51264	0.00000159249681375151	5.27731834871157	0.000300742053922054	6.61808797625277	0.00000343428654137057	3.32383897864506	0.0000437473903759367	3.49210846927301	0.0000029510688706047	7.61435064935065	0.000361394693063288	15.5269565254459
MRPL37	51253	0.00177800856671551	2.53761919126739	0.00118424316343058	3.25683163965629	0.0000915148081400696	2.85081020120487	0.000133312458047707	2.65547837778739	0.000351105554858733	3.13823115001434	0.0026953270097046	4.33372106122653
MRPL46	26589	0.000376572990791746	3.21919464535745	0.000422038529951929	3.54025167428691	0.00359309361736559	2.02749901154756	0.000487765739681678	2.43500653282197	0.00106009014398023	2.68426674162041	0.00258072828428518	3.85031639197687
MRPL51	51258	0.0308356929723387	1.72609218306308	0.00487549948963872	2.7044029115382	0.0140742268863716	1.84297314757994	0.0109746533703043	2.08998770340354	0.0100141680147037	1.99367070018797	0.0311456308737777	2.91597693595874
MRPS11	64963	0.000166384293705968	3.59932824167111	0.000190317647072003	4.85790433188145	0.000877224242541441	2.33313661942033	0.000684712820871347	2.28745913252938	0.000571103450219379	2.93021334499684	0.00131840391903199	4.94653641935747
MSH2	4436	0.00109547749428351	2.62560401214531	0.000513304324599728	4.63589239856068	0.00452879050757027	1.82204487171856	0.0017803826832733	2.16208066865705	0.000336058777338333	3.14146477304372	0.00262104134439756	3.84123682101597
MSH5	4439	0.329036225453854	1.44140926026789	0.460446792884452	1.24578957368747	0.183188622534254	2.38362425002338	0.0811139761303616	1.61538128908641	0.00218245744942436	2.80485175202156	0.0351376226379428	2.35765608961485
MTAP	4507	0.00023089280763422	2.95881686081754	0.000300551018254769	4.12562748131366	0.000546216706644898	2.72565656900116	0.0000958323525895866	3.20847334307994	0.0000331943071840701	4.55691703661885	0.00111476711059894	5.35823034103012
NUDT15	55270	0.0000166976829167886	3.40831860703137	0.00000214166693313089	5.80909867694819	0.00000250948314428623	3.44857891901237	0.000000407377747646542	5.10895252050345	0.0000348545669509592	5.39520411197485	0.000556947264151508	8.54246615266797
MTHFD1	4522	0.00107160601087275	2.4946980085305	0.000382928719250941	5.626586606835	0.000349804503418483	3.20324439563646	0.000636309281894065	2.6107545019995	0.0000671413156770884	3.38741575171618	0.00111895308149368	5.41618715989235
MTR	4548	0.0464790112548191	1.76213643629237	0.00384397237906975	2.47881169498913	0.0114641662029277	1.98793406450962	0.00339422233922704	2.27665899357413	0.00126802300707918	2.62149818991924	0.00944755967236588	3.47668433620704
MUT	4594	0.000000264814966954852	8.42495154450267	0.000000954237512340583	7.48055003264103	0.000000841572037391103	4.01204021348224	0.0000189000580568255	3.48843994376807	0.000004004997642304	6.68586738813561	0.000456752383904135	11.180106893621
MYC	4609	0.00296096507236476	2.3065448221782	0.0930323882889126	1.82615252918454	0.0129932240466433	1.8829673053021	0.00270487887412019	2.21606600571812	0.00588457618004279	2.13999852238306	0.0565885667235886	2.28904384354387
NBR2	10230	0.00000095920221721002	4.68991171300303	0.000000476833281526368	6.73539404675789	0.000132992835292556	3.80319606755685	0.0000142228660892085	4.59903124005557	0.0000104412896299033	5.7279259174288	0.000491052089595656	9.23043833092743
NEK2	4751	0.000000988025519399471	5.41414492042077	0.00000104439141590529	5.69865594818614	0.0000720681794876832	2.81647441577061	0.00258775334602479	5.04091543845009	0.00000210681189816153	8.67574202263525	0.000491572288721209	10.3247314617256
NEK7	140609	0.00264038674532974	3.39468788278166	0.00575366653127452	4.22786068800911	0.000429074917189465	3.1948793015935	0.0000384418158216881	3.47559393124989	0.0287433659948572	2.64960235169948	0.000953474163458701	6.53825379546115
NEU1	4758	0.0196026843720767	1.65215449668025	0.0219805170982407	1.6614958922816	0.041613821317642	1.46310352050368	0.0253847932462279	1.58587958111533	0.00364751555874754	2.2527481876514	0.0110495464583639	2.78755925876796
NFYA	4800	0.0150256944244079	1.73260215993223	0.00903888530622665	2.65972327932486	0.00115017503728565	2.16024919858929	0.00291203373710136	2.26716121353521	0.000513120394890154	2.96565639965122	0.00263276214813257	3.85511933712848
NOLC1	9221	0.00000684342150092387	4.78339126446766	0.000540053717854483	4.08897721265631	0.00000117238011176912	2.86737659333293	0.00000696826262269745	3.87787918550979	0.00000693664437223518	5.81969177329288	0.00110735179143706	5.45921432624976
NPAT	4863	0.0119806606451888	2.2086376662432	0.00180396187717646	2.9020800321196	0.000300564699178607	2.32825260139552	0.00108167321228703	2.78156796125144	0.00164115922630115	2.29826683794581	0.00352508030295751	5.36673214516152
NUDT2	318	0.000000222775102698414	7.6454063648212	0.000000371069225568732	11.2471086060336	0.000000482011361491175	4.15433736229825	0.0000124883719264668	3.93186111598644	0.00000172159925049264	10.7277210134909	0.000432908498322948	12.3001094555459
NUDT6	11162	0.00158912461748062	2.37105539521363	0.000224743552845075	4.21540757299191	0.000759590410922884	2.16158852673709	0.000082784498106947	2.90062988446949	0.000290626161588814	3.62001527883881	0.000990720748292595	5.99713355258094
NUP107	57122	0.000000658870416336832	5.44744048953344	0.0000210153258362045	11.430572265531	0.00000954948423170787	4.1053396202169	0.000000623528784604588	4.80788858516783	0.0000102611364843908	6.22511569043646	0.000473586334908127	10.8486293177015
ORC1L	4998	0.0595963646257228	1.61406330103037	0.00166876594049914	4.29233762079483	0.00282886855612918	1.75428968776432	0.00196754631978802	2.20949539955895	0.0131641203129852	1.87839523703037	0.0103278482996455	2.7339100200672
ORC3L	23595	0.0000111613273903188	4.57314637005265	0.000294356671132645	6.98527469672183	0.000188923902335048	3.43001170425374	0.00000462533343725813	3.76205816927601	0.00000659193599372721	6.36350729039347	0.0007409219999987	7.04350562368781
ORC6L	23594	0.0000439435043956271	3.38248096707739	0.0000554837495084781	4.81727474919546	0.000000874404545547769	2.93033958850327	0.000010859180621936	3.42295609202321	0.000175558309860269	3.46426731434459	0.00114264817640986	5.37247304709026
ORMDL2	29095	0.00321669206403075	2.32946897067256	0.0125575157557646	2.36369235033051	0.00168048413947219	2.15609155680708	0.00457559924768958	2.47071295289979	0.0156356175578194	1.77704194260486	0.0125498255972699	2.63308281604913
CTDSP2	10106	0.00117179719391003	3.20947166607872	0.00430980899817235	5.47478893878105	0.260896980438463	1.51703126975671	0.0000376830832516939	4.12500666839332			0.0127602084643327	3.25803928142374
PAF53	64425	0.0155678873563162	1.93504474950638	0.00117637053707298	3.14358917643641	0.0494811308404237	1.49429788482934	0.0114026974641867	1.72926139134529	0.00392225461538453	2.11613276027723	0.00565969741704481	3.41636139194253
PAI-RBP1	26135	0.0217381394631246	1.75614993533922	0.00374980452597995	2.47496185166906	0.0577677355810764	1.57804292179998	0.0062921241945999	1.86239526283774	0.0435732299545844	1.56453540984705	0.0855357298720338	1.88816712417884
PAK4	10298	0.0347507396596314	1.75976371726928	0.00471226867862695	2.47944615848391	0.0324987508203591	1.59476349194851	0.00817247305598723	1.80380473395682	0.0216479716057869	1.80835152397122	0.0177675469031272	2.68619651784733
PC-LKC	54825	0.627943595364497	0.922093074040239	0.686910463919303	0.87877700740898	0.736226247487504	0.882245635073708	0.83424383617006	0.793484834107904	0.00380099727721128	2.08961105280723	0.19542946423533	1.30849442155504
PCNA	5111	0.000019984024753894	4.05123623498498	0.0000390221537773794	4.65002333255634	0.00101864311039901	2.67897683324741	0.000241166566013584	2.50585717255327	0.00186648512673071	2.54893257239484	0.00212957430279176	4.10282820618941
PCNT1	79902	0.0267639346812742	1.66372867855679	0.00116965881103981	3.7332284081345	0.0275665957862704	1.85958682187813	0.00343251834083658	1.95229451021052	0.00150687311150732	2.56902920809132	0.00123196089030808	5.15056924685505
PCNT2	5116	0.0000570232963378325	3.74508515267872	0.00000949245091097506	6.07147691140347	0.00000401704929431368	3.82691570654781	0.0000105865257403748	3.4281900057213	0.0000239632991574368	4.66737245412382	0.000798974129144758	6.53610787526331
PCSK1N	27344	0.00113714053601344	3.14562058605295	0.00280711907099096	3.5336176061304	0.00686348159931915	2.25555364739562	0.0000464789246179542	3.00666095058098			0.00780380988055113	2.78128804687019
PDE6D	5147	0.0136522494260992	1.78749923469529	0.00106853699912401	3.10859248534328	0.00282813069455845	1.90699821457994	0.00422000124690125	2.0823434623473	0.0177629588824995	1.84598792062123	0.00470746136433203	3.40426898738043
PELO	53918	0.0245766832691507	1.82037527948659	0.00406942513289266	2.79232964196893	0.0367763026914778	1.7682786464088	0.0199851694036021	1.62770030230055	0.0115986184836311	2.11062271062271	0.00393036078331138	3.36407985458422
FANCL	55120	0.00365839333990614	4.33399642890198	0.00167338869460543	4.37418262444368	0.000175291925818999	2.99622836137736	0.000215642514666881	2.72896775792997	0.00131646202798674	2.97181467181467	0.00158760876425001	8.58864598998859
PIGN	23556	0.00235517475538416	2.10121627907803	0.00186480914766207	3.50916708845389	0.0258484628028176	1.56729967535139	0.0162602102828684	1.55945066470066	0.00145747880983715	2.57095263884688	0.00719411836532258	3.27813998517482
PIR51	10635	0.0000075078437057341	4.55510123167384	0.00000416258116708868	7.98835915177344	0.0000155910809861437	2.50793972740903	0.00000105549864892751	4.49684650793172	0.0000232912729770662	4.87924249877029	0.000521082547992158	10.4051561999294
PLAA	9373	0.00000534288708264885	4.42498594297635	0.000125907553489402	4.08155721977509	0.0000107535421672855	2.66988637914478	0.0000430186680662192	2.96432137142827	0.0000125294842393542	5.53642343090015	0.000596968701641554	8.56793629709847
PLK1	5347	0.00000075821874279125	6.96820989754305	0.000000979856247362854	9.77404284951678	0.0000000189407753925508	4.57133902116214	0.00000192029359680213	4.15905222972707	0.00000633593745325012	5.43012910762963	0.000622157298726722	7.99070506572557
PLSCR1	5359	0.0102006053712872	2.46063445748847	0.0222859002937265	2.91526133974753	0.00769153324092453	1.60713050854729	0.00229239058888031	2.11601057546303	0.00111825650240133	2.68047763698978	0.00304611370562002	5.75319495640404
POLA	5422	0.0040001084688992	2.45485523720476	0.000812328705421139	3.57881598260383	0.0156363985943652	1.93267570141047	0.00405320612326687	1.92748815374817	0.0190855439812569	1.93970996605986	0.0101193712544297	2.88314127741609
POLR2J	5439	0.00363950878941077	1.93669577534733	0.000244347482747043	3.21862302365952	0.0265583456076645	1.5666873189596	0.00385671625142503	1.9237089588353	0.00309128339884435	2.33385000963948	0.00198659409764357	4.22699317655758
POLR2K	5440	0.00340091033631507	2.19310271665902	0.00174983446443311	3.80687104085825	0.125287404327636	1.28296466959957	0.00283250297558835	2.46703211228149	0.00640101083833544	2.31462857142857	0.00330093563633721	3.70417720937188
POLR3K	51728	0.0369651473228725	1.6310861091148	0.00107027869403875	3.01463214869859	0.00299171036389734	1.91069354065446	0.0190491053073674	1.63998717443093	0.00147429258950771	2.56716121855441	0.00321445804539244	3.72763989956636
PPM1D	8493			0.0106156269883421	2.63009555150103	0.0186392921079802	1.88457736311374	0.549123253954621	0.895762529500536	0.00272845050205506	2.58521787093216		
PPP5C	5536	0.0167251007117363	1.89313160617627	0.00144902107804801	3.31397934016887	0.105174072284178	1.43928231293641	0.00758740270858671	1.8451131345327	0.00395904148209902	2.25392959259315	0.0116137750922416	3.15939175016919
PRC1	9055	0.0000366225526632347	3.6974962561972	0.0000190688762717883	8.98443680467526	0.00000107969458040813	6.65800489929446	0.00000102782316180328	4.67163362343516	0.493634001155165	3.45912240570608	0.000927799343156122	14.2224349533628
PRIM2A	5558	0.00000347864915428708	4.42828374575343	0.0000735955180876102	5.22479494690662	0.000204634347534038	2.60122145210348	0.000178976343461756	2.58251825234842	0.0000185895827086169	4.99655388471178	0.00065925017851326	7.29665516029474
PRKDC	5591	0.211093438845587	1.89690934878753	0.0156163293915207	6.28857547748667	0.120714107968519	1.98308921578904	0.00223181581531318	3.49817490743021	0.556472840545063	0.97747653806048	0.004758525068841	4.66483732540049
PRKWNK1	65125	0.309056513551347	1.44895865338737	0.0459785821819723	3.41685702982385	0.0588083113687353	2.08416578819581	0.000194244403157406	2.59375431085132			0.872580251057594	0.559996934043613
PSMA1	5682	0.0122603347610948	2.65950887975016	0.00977979577829668	4.6143894040117	0.000347440382671538	2.70513932842158	0.000106213902847818	2.86061275799164	0.0112952759036845	1.97359404782836	0.00535935393433257	3.22265957455499
PSMD14	10213	0.205734967895437	1.33184597643773	0.0410202751679789	1.71649053045992	0.207478735384088	1.24596286712602	0.0317355860192793	1.55127683613746	0.0114299539137133	1.91960151695251	0.00491512141269718	3.28330152242422
PTK7	5754	0.0537691568220842	1.88563294787392	0.038099540041899	2.63131521134679	0.128227229856476	1.31897305537697	0.128180318941156	1.50684377102913	0.00335476368861676	2.13080803233409	0.0107364174091281	2.57862114823866
PTTG1	9232	0.00330306431881755	2.30926185403566	0.0004179908566323	3.16213544176823	0.000812189015538478	2.43016014811584	0.000192319197889312	2.67482476085098	0.00528718341274026	2.46328253399074	0.0321477251460571	2.74329081520254
PXF	5824	0.000103997664943956	3.41621981101423	0.00190931254754767	3.65560870627559	0.00667397252710922	1.59850321748121	0.00407721644069581	2.0698062189856	0.000831657990713275	2.77759926882734	0.00143125712899361	4.97944928659184
RAD51	5888	0.0000515482858997052	3.2339586714928	0.0000777223468055865	4.22447409196125	0.00403048759699642	1.92512025255781	0.0000908771528763674	3.22379218048702	0.000164265808153208	3.47549092511499	0.00109375820286306	5.76543241764373
RAD54B	25788	0.000000458402577008243	7.02376752774859	0.0000017014941007254	6.97401258221037	0.00000130151554400548	3.72787048777566	0.000409591550665112	3.62589748443062	0.0000188618617041891	5.10741369552915	0.00106899526408355	6.22380685616489
